tanggal,sumber (url),judul berita,konten,politik,hukum,nasional,jumlah label
2025-01-31,https://news.detik.com/berita/d-7757572/tema-dan-logo-hari-pers-nasional-2025-diperingati-9-februari,"Tema dan Logo Hari Pers Nasional 2025, Diperingati 9 Februari","Hari Pers Nasional (HPN) diperingati setiap 9 Februari, dalam rangka memperingati Hari Ulang Tahun Persatuan Wartawan Indonesia (HUT PWI)",0,0,1,1
2025-04-09,https://news.detik.com/kolom/d-7860789/memaknai-posisi-politik-sufmi-dasco,Memaknai Posisi Politik Sufmi Dasco,Salah satu residu dari kombinasi sistem pemerintahan presidensial yang dipadukan dengan sistem multipartai yang diterapkan di Indonesia adalah potensi ketidakstabilan politik,1,0,1,3
2025-07-20,https://news.detik.com/berita/d-8019938/kerugian-negara-di-kasus-tom-lembong-dakwaan-rp-578-m-putusan-rp-194-m,"Kerugian Negara di Kasus Tom Lembong: Dakwaan Rp 578 M, Putusan Rp 194 M","Majelis hakim Pengadilan Tipikor Jakarta Pusat telah menjatuhkan vonis 4,5 tahun penjara kepada mantan Menteri Perdagangan Thomas Trikasih Lembong atau Tom Lembong dalam kasus korupsi impor gula yang menyebabkan kerugian negara Rp 194 miliar",1,1,1,7
2025-05-15,https://news.detik.com/berita/d-7916118/upacara-harkitnas-2025-digelar-di-museum-kebangkitan-nasional-simak-infonya,"Upacara Harkitnas 2025 Digelar di Museum Kebangkitan Nasional, Simak Infonya",Hari Kebangkitan Nasional (Harkitnas) akan diperingati pada 20 Mei 2025,0,0,1,1
2024-08-01,https://news.detik.com/internasional/d-7467561/kecaman-keras-rusia-hingga-china-atas-pembunuhan-pemimpin-politik-hamas,Kecaman Keras Rusia hingga China atas Pembunuhan Pemimpin Politik Hamas,"Pemimpin biro politik Hamas, Ismail Haniyeh, tewas akibat serangan rudal di Teheran, Iran",1,0,0,2
2025-05-16,https://news.detik.com/berita/d-7917310/pdip-kepala-daerah-pejabat-politik-tak-bisa-dipilih-tanpa-partai,"PDIP: Kepala Daerah Pejabat Politik, Tak Bisa Dipilih Tanpa Partai",Ketua DPP PDIP Djarot Saiful Hidayat mengatakan kepala daerah merupakan pejabat politik,1,0,0,2
2024-09-19,https://news.detik.com/bbc-world/d-7548350/dinasti-politik-rajapaksa-ingin-kembali-berkuasa-di-sri-lanka,Dinasti Politik Rajapaksa Ingin Kembali Berkuasa di Sri Lanka,Puluhan anak muda tampak riang gembira berenang dan bermain air di kolam renang Istana Kepresidenan Sri Lanka di Kolombo,1,0,1,3
2025-03-21,https://news.detik.com/foto-news/d-7834332/pendukung-hasto-penuhi-ruang-sidang-dan-luar-pengadilan,Pendukung Hasto Penuhi Ruang Sidang dan Luar Pengadilan,"Jakarta - Sejumlah pendukung Sekjen PDIP Hasto Kristiyanto memenuhi ruang sidang Pengadilan Tipikor, Jakarta",0,1,0,4
2024-11-18,https://news.detik.com/kolom/d-7644207/menimbang-potensi-reformasi-ujian-nasional,Menimbang Potensi Reformasi Ujian Nasional,"Ketika Ujian Nasional (UN) dihapuskan beberapa tahun lalu, banyak pihak merasa lega",0,0,1,1
2025-02-25,https://news.detik.com/berita/d-7794868/mensos-rm-margono-djojohadikusumo-sangat-layak-jadi-pahlawan-nasional,Mensos: RM Margono Djojohadikusumo Sangat Layak Jadi Pahlawan Nasional,Menteri Sosial (Mensos) Saifullah Yusuf alias Gus Ipul mengungkap alasan Raden Margono Djojohadikusumo diusulkan sebagai pahlawan nasional,1,0,1,3
2025-05-29,https://news.detik.com/berita/d-7938013/20-twibbon-dan-ucapan-hari-lansia-nasional-2025-cocok-dibagikan-di-medsos,"20+ Twibbon dan Ucapan Hari Lansia Nasional 2025, Cocok Dibagikan di Medsos!","Peringatan Hari Lanjut Usia Nasional (HLUN) ke-29 jatuh pada tanggal 29 Mei 2025, dengan mengusung tema ""Lansia Bahagia, Indonesia Sejahtera""",0,0,1,1
2024-07-15,https://news.detik.com/detiknews/d-7439729/suhu-politik-amerika-usai-donald-trump-ditembak,Suhu Politik Amerika Usai Donald Trump Ditembak,"Berbagai spekulasi muncul atas insiden percobaan pembunuhan calon presiden Amerika Serikat, Donald Trump pada Minggu (14 Juli 2024) pukul 08",1,0,0,2
2024-07-30,https://news.detik.com/foto-news/d-7465290/pihak-aep-polisikan-dede-dan-politikus-soal-dugaan-berita-bohong-vina,Pihak Aep Polisikan Dede dan Politikus soal Dugaan Berita Bohong Vina,"Jakarta - Kuasa hukum saksi kunci kasus Vina Cirebon, Aep, melaporkan Dede dan seorang politikus ke Polda Metro Jaya",1,1,0,6
2025-07-18,https://news.detik.com/berita/d-8018307/tom-lembong-soal-divonis-4-5-tahun-penjara-hakim-bilang-tak-ada-niat-jahat,"Tom Lembong soal Divonis 4,5 Tahun Penjara: Hakim Bilang Tak Ada Niat Jahat","Mantan Menteri Perdagangan (Mendag) Thomas Trikasih Lembong alias Tom Lembong merespons setelah divonis 4,5 tahun penjara di kasus korupsi impor gula",1,1,0,6
2025-03-14,https://news.detik.com/berita/d-7823247/kpu-teken-mou-dengan-bps-untuk-mutakhirkan-data-terpadu-nasional,KPU Teken MoU dengan BPS untuk Mutakhirkan Data Terpadu Nasional,Komisi Pemilihan Umum (KPU) menandatangani nota kesepahaman atau MoU dengan Badan Pusat Statistik (BPS),1,0,0,2
2025-06-23,https://news.detik.com/berita/d-7977716/hari-bidan-nasional-24-juni-sejarah-makna-dan-cara-merayakan,"Hari Bidan Nasional 24 Juni: Sejarah, Makna dan Cara Merayakan",Hari Bidan Nasional diperingati setiap 24 Juni di Indonesia,0,0,1,1
2025-07-25,https://news.detik.com/berita/d-8029749/pemprov-dki-dukung-proses-hukum-kasus-dugaan-beras-oplosan,Pemprov DKI Dukung Proses Hukum Kasus Dugaan Beras Oplosan,"Pemerintah Provinsi (Pemprov) DKI Jakarta mendukung penuh proses penegakan hukum atas kasus dugaan beras oplosan yang menyeret PT Food Station Tjipinang Jaya, yang merupakan badan usaha milik daerah (BUMD)",0,0,1,1
2025-07-29,https://news.detik.com/berita/d-8034971/wamendagri-imbau-pemda-papua-pegunungan-dukung-program-strategis-nasional,Wamendagri Imbau Pemda Papua Pegunungan Dukung Program Strategis Nasional,Wakil Menteri Dalam Negeri (Wamendagri) Ribka Haluk mengimbau pemerintah daerah (Pemda) di Provinsi Papua Pegunungan agar mendukung pelaksanaan program strategis nasional,1,0,1,3
2025-01-27,https://news.detik.com/berita/d-7751938/survei-indikator-79-3-responden-puas-100-hari-kinerja-prabowo,"Survei Indikator: 79,3% Responden Puas 100 Hari Kinerja Prabowo",Indikator Politik Indonesia mengeluarkan survei terkait kepuasan publik atas 100 hari kinerja Presiden Prabowo Subianto,1,0,1,3
2024-08-09,https://news.detik.com/foto-news/d-7481972/ratusan-kader-pdip-bekasi-mengundurkan-diri-ada-apa,"Ratusan Kader PDIP Bekasi Mengundurkan Diri, Ada Apa?",Bekasi - Ratusan kader PDIP Kabupaten Bekasi mengundurkan diri,0,0,0,0
2024-08-15,https://news.detik.com/berita/d-7492173/perludem-perempuan-harus-difasilitasi-untuk-terjun-ke-politik,Perludem: Perempuan Harus Difasilitasi untuk Terjun ke Politik,Perkumpulan untuk Pemilu dan Demokrasi (Perludem) menyoroti minimnya keterwakilan perempuan dalam politik,1,0,0,2
2025-04-02,https://news.detik.com/berita/d-7852141/eddy-soeparno-apresiasi-didit-temui-megawati-teduhkan-dinamika-politik,Eddy Soeparno Apresiasi Didit Temui Megawati: Teduhkan Dinamika Politik,Pimpinan MPR RI yang juga Wakil Ketua Umum PAN Eddy Soeparno mendukung serangkaian inisiatif pertemuan Didit Hediprasetyo putra dari Presiden Prabowo Subianto,1,0,0,2
2025-01-22,https://news.detik.com/dw/d-7744242/donald-trump-mengguncang-politik-jerman,Donald Trump Mengguncang Politik Jerman,Donald Trump telah mengonfirmasi semua ketakutan terburuk dari banyak politisi Jerman,0,0,0,0
2025-05-05,https://news.detik.com/berita/d-7900355/mensos-mulai-proses-usulan-marsinah-jadi-pahlawan-nasional,Mensos Mulai Proses Usulan Marsinah Jadi Pahlawan Nasional,"Menteri Sosial Saifullah Yusuf (Gus Ipul) mulai memproses usulan agar aktivis buruh, Marsinah menjadi pahlawan nasional",1,0,1,3
2025-04-19,https://news.detik.com/berita/d-7875780/pengacara-jokowi-kaji-langkah-hukum-terkait-ijazah-pembunuhan-karakter,Pengacara Jokowi Kaji Langkah Hukum Terkait Ijazah: Pembunuhan Karakter,Tudingan ijazah palsu terhadap Presiden ke-7 RI Joko Widodo (Jokowi) masih terus menuai perdebatan,1,0,0,2
2024-11-18,https://news.detik.com/pilkada/d-7644377/nama-anies-dan-ahok-panaskan-lagi-suhu-politik-jakarta,Nama Anies dan Ahok Panaskan Lagi Suhu Politik Jakarta,"Bukan langsung oleh kedua tokoh yang pernah bertarung di Pilkada Jakarta 2017 lalu, melainkan kubu pendukung para Mantan Gubernur DKI Jakarta",0,0,0,0
2025-07-18,https://news.detik.com/berita/d-8018264/hakim-abaikan-keterangan-eks-menteri-bumn-saat-jatuhkan-vonis-ke-tom-lembong,Hakim Abaikan Keterangan Eks Menteri BUMN Saat Jatuhkan Vonis ke Tom Lembong,Majelis hakim mengesampingkan keterangan dalam berita acara pemeriksaan (BAP) eks Menteri BUMN Rini Mariani Soemarno yang dibacakan di persidangan,1,1,0,6
2025-05-11,https://news.detik.com/berita/d-7909747/mabes-tni-pastikan-pengamanan-kejaksaan-mengacu-ketentuan-hukum-yang-berlaku,Mabes TNI Pastikan Pengamanan Kejaksaan Mengacu Ketentuan Hukum yang Berlaku,Koalisi Masyarakat Sipil untuk Reformasi Sektor Keamanan mengkritik pengerahan TNI untuk pengamanan di Kejaksaan Tinggi (Kejati) dan Kejaksaan Negeri (Kejati),1,1,0,6
2024-09-18,https://news.detik.com/kolom/d-7544386/politik-luar-negeri-jokowi-satu-dekade-pragmatisme-dan-ketergantungan,Politik Luar Negeri Jokowi: Satu Dekade Pragmatisme dan Ketergantungan,Kebijakan luar negeri Indonesia selama satu dekade di bawah Presiden Joko Widodo (Jokowi) menandai perubahan penting dalam cara negara ini terlibat dengan dunia,1,0,1,3
2025-02-06,https://news.detik.com/kolom/d-7764388/penulisan-ulang-sejarah-nasional-indonesia,Penulisan Ulang Sejarah Nasional Indonesia,Kementerian Kebudayaan di bawah Fadli Zon membuat gebrakan awal dalam dunia historiografi (penulisan sejarah) Indonesia,1,0,1,3
2025-04-05,https://news.detik.com/berita/d-7855689/museum-sejarah-nasional-jadi-opsi-wisatawan-monas-kala-tugu-penuh,Museum Sejarah Nasional Jadi Opsi Wisatawan Monas Kala Tugu Penuh,Warga ramai mengunjungi Monumen Nasional (Monas) saat libur Lebaran,0,0,1,1
2025-01-06,https://news.detik.com/berita/d-7720398/serba-serbi-bulan-k3-nasional-2025-tema-hingga-daftar-program,Serba-serbi Bulan K3 Nasional 2025: Tema hingga Daftar Program,"Tahun ini, pemerintah kembali menggelar Bulan K3 Nasional mulai tanggal 12 Januari sampai 12 Februari 2025",0,0,1,1
2025-07-24,https://news.detik.com/berita/d-8027182/hari-anak-nasional-di-sekolah-rakyat-gus-ipul-kenang-masa-kecil,"Hari Anak Nasional di Sekolah Rakyat, Gus Ipul Kenang Masa Kecil","Suasana penuh keceriaan mewarnai peringatan Hari Anak Nasional (HAN) 2025 di Sekolah Rakyat Menengah Pertama (SRMP) 6, Sentra Handayani, Jakarta Timur, Kamis (24/7)",0,0,1,1
2024-12-25,https://news.detik.com/berita/d-7703211/pakar-hukum-nilai-status-tersangka-hasto-kristiyanto-sebagai-kemajuan-kasus,Pakar Hukum Nilai Status Tersangka Hasto Kristiyanto sebagai Kemajuan Kasus,Guru Besar Ilmu Hukum Pidana Khusus Universitas Jenderal Soedirman (Unsoed) Prof Agus Raharjo menilai penetapan Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto sebagai tersangka merupakan kemajuan bagi kasus yang ditangani oleh Komisi Pemberantasan Korupsi (KPK),0,1,0,4
2025-04-30,https://news.detik.com/berita/d-7893876/baleg-setujui-ruu-statistik-jadi-usul-inisiatif-dpr-atur-soal-dewan-nasional,"Baleg Setujui RUU Statistik Jadi Usul Inisiatif DPR, Atur soal Dewan Nasional",Badan Legislasi DPR RI menyetujui Rancangan Undang-Undang (RUU) Statistik menjadi usul inisiatif Baleg untuk dibawa ke paripurna,1,0,0,2
2025-01-10,https://news.detik.com/berita/d-7726126/sidang-sengketa-pilkada-hakim-mk-lempar-candaan-honor-kuasa-hukum,"Sidang Sengketa Pilkada, Hakim MK Lempar Candaan Honor Kuasa Hukum","Ketua hakim majelis panel 2, Saldi Isra, mengatakan semua fakta dan bukti boleh diungkap di persidangan",0,1,0,4
2024-12-27,https://news.detik.com/berita/d-7705941/1-418-personel-gabungan-amankan-perayaan-natal-nasional-di-gbk-besok,1.418 Personel Gabungan Amankan Perayaan Natal Nasional di GBK Besok,"Puncak perayaan Natal Nasional 2024 akan digelar pada 28 Desember di Indonesia Arena, Kompleks Gelora Bung Karno (GBK), Jakarta Pusat",0,0,1,1
2024-11-29,https://news.detik.com/berita/d-7662533/alex-marwata-merasa-jadi-bulan-bulanan-politik-gegara-pasal-36-uu-kpk,Alex Marwata Merasa Jadi Bulan-bulanan Politik gegara Pasal 36 UU KPK,Wakil Ketua KPK Alexander Marwata mengajukan uji materi Pasal 36 huruf a UU KPK ke Mahkamah Konstitusi (MK),0,1,0,4
2025-07-30,https://news.detik.com/berita/d-8036371/ketua-fraksi-pkb-mpr-dorong-perempuan-pesantren-aktif-cegah-tindak-asusila,Ketua Fraksi PKB MPR Dorong Perempuan Pesantren Aktif Cegah Tindak Asusila,"Maraknya kasus pencabulan terhadap anak di berbagai lapisan masyarakat, termasuk di lingkungan pondok pesantren, kini berada pada tingkat yang sangat memprihatinkan dan bahkan telah memasuki status darurat",0,0,0,0
2025-01-01,https://news.detik.com/berita/d-7712725/golkar-setuju-prabowo-minta-hakim-hukum-maksimal-koruptor-agar-jera,"Golkar Setuju Prabowo, Minta Hakim Hukum Maksimal Koruptor agar Jera",Presiden Prabowo Subianto menyoroti korupsi ratusan triliun rupiah tapi hanya divonis ringan,1,1,0,6
2025-07-25,https://news.detik.com/berita/d-8028159/vonis-eks-pejabat-ma-zarof-ricar-diperberat-jadi-18-tahun-penjara,Vonis Eks Pejabat MA Zarof Ricar Diperberat Jadi 18 Tahun Penjara,"Pengadilan Tinggi Jakarta memperberat vonis mantan pejabat Mahkamah Agung (MA) yang juga dikenal makelar kasus, Zarof Ricar",0,1,0,4
2024-08-25,https://news.detik.com/berita/d-7507608/prabowo-intel-untuk-bangsa-jangan-ngintelin-lawan-politik,"Prabowo: Intel untuk Bangsa, Jangan Ngintelin Lawan Politik",Presiden terpilih Prabowo Subianto meminta agar jangan mengadu domba dan menyebarkan isu soal keretakan hubungannya dengan Presiden Joko Widodo (Jokowi),1,0,0,2
2025-05-20,https://news.detik.com/berita/d-7923897/ormas-di-depok-dikumpulkan-komitmen-jaga-kondusivitas-dan-junjung-hukum,"Ormas di Depok Dikumpulkan, Komitmen Jaga Kondusivitas dan Junjung Hukum",Pemerintah Kota Depok bersama Polres Metro Depok dan Kodim 0508/Depok menggelar silaturahmi dengan para ketua dan pengurus organisasi kemasyarakatan (ormas) se-Kota Depok,0,0,1,1
2025-01-09,https://news.detik.com/pilkada/d-7724547/isran-noor-tuding-lawannya-di-pilgub-kaltim-lakukan-politik-uang,Isran Noor Tuding Lawannya di Pilgub Kaltim Lakukan Politik Uang,Pasangan Cagub-Cawagub Kalimantan Timur nomor urut 1 Isran Noor-Hadi Mulyadi menuding ada pelanggaran politik uang yang dilakukan pasangan nomor urut 2 Rudy Mas'ud-Seno Aji,1,0,0,2
2025-02-12,https://news.detik.com/berita/d-7775755/badan-gizi-nasional-kena-efisiensi-anggaran-senilai-rp-200-2-m,"Badan Gizi Nasional Kena Efisiensi Anggaran Senilai Rp 200,2 M",Badan Gizi Nasional (BGN) juga kena imbas dari efisiensi anggaran,0,0,1,1
2025-05-05,https://news.detik.com/foto-news/d-7900707/ekspresi-agus-difabel-dituntut-12-tahun-penjara-atas-kasus-pelecehan-seksual,Ekspresi Agus Difabel Dituntut 12 Tahun Penjara atas Kasus Pelecehan Seksual,"Mataram - I Wayan Agus Suartama (IWAS), terdakwa kasus pelecehan seksual, dituntut 12 tahun penjara dan denda Rp 100 juta",0,1,0,4
2025-05-01,https://news.detik.com/berita/d-7894692/selamat-hari-pendidikan-nasional-ini-link-10-twibbon-hardiknas-2025,Selamat Hari Pendidikan Nasional! Ini Link 10 Twibbon Hardiknas 2025,"Pada tanggal 2 Mei 2025, kita akan memperingati Hari Pendidikan Nasional (Hardiknas)",0,0,1,1
2025-01-14,https://news.detik.com/berita/d-7731299/pks-setuju-wacana-omnibus-usai-pt-20-dihapus-pintu-reformasi-politik,PKS Setuju Wacana Omnibus Usai PT 20% Dihapus: Pintu Reformasi Politik,Wakil Ketua DPR Fraksi Golkar Adies Kadir membuka opsi membahas putusan Mahkamah Konstitusi (MK) soal penghapusan ambang batas presiden atau presidential threshold (PT) 20% menggunakan sistem omnibus law,1,1,0,6
2024-10-28,https://news.detik.com/berita/d-7610614/cut-intan-nabila-serahkan-proses-hukum-armor-toreador-ke-hakim,Cut Intan Nabila Serahkan Proses Hukum Armor Toreador ke Hakim,"Armor Toreador (25) didakwa pasal berlapis dengan kekerasan dalam rumah tangga (KDRT) dan penganiayaan terhadap istrinya, Cut Intan Nabila (23)",0,1,0,4
2024-09-03,https://news.detik.com/kolom/d-7520845/membincang-kembali-ongkos-kampanye-politik,Membincang Kembali Ongkos Kampanye Politik,"Bank Indonesia (BI) mencatat perputaran uang pada 1-14 Februari 2024 mencapai Rp 67,1 triliun",0,0,1,1
2025-05-08,https://news.detik.com/berita/d-7906634/pertumbuhan-ekonomi-jatim-capai-5-ungguli-pertumbuhan-nasional,"Pertumbuhan Ekonomi Jatim Capai 5%, Ungguli Pertumbuhan Nasional","Berdasarkan data BPS per 5 Mei 2025, pertumbuhan ekonomi Provinsi Jawa Timur (Jatim) tercatat menyentuh angka 5% secara y-o-y",0,0,0,0
2025-07-26,https://news.detik.com/berita/d-8030144/bejat-ayah-perkosa-anak-kandung-di-bawah-umur-hingga-hamil-di-serang,Bejat! Ayah Perkosa Anak Kandung di Bawah Umur Hingga Hamil di Serang,Pria berinisial JN (52) memerkosa anak kandungnya yang di bawah umur hingga hamil,0,0,0,0
2025-01-17,https://news.detik.com/pilkada/d-7737249/bantah-tudingan-politik-uang-kpu-bekasi-ungkit-putusan-bawaslu,"Bantah Tudingan Politik Uang, KPU Bekasi Ungkit Putusan Bawaslu","KPU Kota Bekasi meminta Mahkamah Konstitusi (MK) menolak gugatan pasangan calon Wali Kota dan Wakil Walkot Bekasi nomor urut 1, Heri Koswara-Sholihin",1,1,0,6
2025-05-01,https://news.detik.com/berita/d-7895096/kpai-dukung-polisi-usut-tuntas-predator-seks-anak-jepara-desak-hukum-maksimal,"KPAI Dukung Polisi Usut Tuntas Predator Seks Anak Jepara, Desak Hukum Maksimal",Komisi Perlindungan Anak Indonesia (KPAI) mengecam pelaku predator seksual anak inisial S (21) dengan korban mencapai 31 anak,0,0,1,1
2025-01-20,https://news.detik.com/berita/d-7741123/komjak-soroti-ahli-kasus-timah-diperkarakan-tak-ada-alas-hukum,Komjak Soroti Ahli Kasus Timah Diperkarakan: Tak Ada Alas Hukum,"Komisi Kejaksaan (Komjak) RI menyoroti kasus pelaporan kepada guru besar dari IPB, Bambang Hero Saharjo, yang bertindak sebagai saksi ahli penghitung kerugian perekonomian negara Rp 271 triliun dalam kasus korupsi timah",0,1,1,5
2025-06-17,https://news.detik.com/foto-news/d-7968137/porong-lumpuh-diterjang-banjir-jalan-raya-berubah-jadi-sungai,"Porong Lumpuh Diterjang Banjir, Jalan Raya Berubah Jadi Sungai",Sidoarjo - Hujan deras yang mengguyur wilayah Sidoarjo sejak Senin (16/6) malam menyebabkan banjir melumpuhkan akses utama Jalan Raya Porong,0,0,0,0
2025-05-04,https://news.detik.com/berita/d-7898423/bamsoet-bicara-soal-pentingnya-keseimbangan-demokrasi-hukum,Bamsoet Bicara soal Pentingnya Keseimbangan Demokrasi & Hukum,Anggota Komisi III DPR RI Bambang Soesatyo (Bamsoet) mengingatkan demokrasi dan hukum adalah dua pilar fundamental yang saling melengkapi dalam menjamin kebebasan dan keadilan masyarakat,1,0,0,2
2024-12-22,https://news.detik.com/berita/d-7698472/prabowo-resmi-teken-perpres-202-2024-tentang-dewan-pertahanan-nasional,Prabowo Resmi Teken Perpres 202/2024 tentang Dewan Pertahanan Nasional,Presiden Prabowo Subianto menerbitkan Peraturan Presiden (Perpres) Nomor 202 Tahun 2024 tentang Dewan Pertahanan Nasional,1,1,1,7
2025-06-18,https://news.detik.com/berita/d-7969942/kuasa-hukum-habib-bahar-murka-usai-adik-dicabuli-dan-dikeroyok,Kuasa Hukum: Habib Bahar Murka Usai Adik Dicabuli dan Dikeroyok,Kuasa hukum menyebut Habib Bahar bin Smith murka saat mengetahui dua adiknya dicabuli dan dikeroyok,0,1,0,4
2025-06-13,https://news.detik.com/berita/d-7961958/kemendagri-beri-pembekalan-kepada-bupati-indramayu-terkait-urusan-politik,Kemendagri Beri Pembekalan kepada Bupati Indramayu Terkait Urusan Politik,Kementerian Dalam Negeri (Kemendagri) melalui Direktorat Jenderal (Ditjen) Politik dan Pemerintahan Umum (Polpum) memberikan pembekalan khusus kepada Bupati Indramayu Lucky Hakim,1,1,1,7
2025-03-05,https://news.detik.com/berita/d-7808424/menanti-janji-politik-hasbi-warga-lebak-swadaya-perbaiki-jalan-desa,"Menanti Janji Politik Hasbi, Warga Lebak Swadaya Perbaiki Jalan Desa","Jalan poros desa di Kecamatan Cimarga, Lebak, Banten, diperbaiki warga secara swadaya",0,0,0,0
2025-05-28,https://news.detik.com/berita/d-7936457/muhammadiyah-desak-proses-hukum-ayam-goreng-widuran-ternyata-nonhalal,Muhammadiyah Desak Proses Hukum Ayam Goreng Widuran Ternyata Nonhalal,Restoran Ayam Goreng Widuran di Solo menuai sorotan setelah viral ketahuan mengandung bahan olahan nonhalal,0,0,0,0
2025-05-25,https://news.detik.com/foto-news/d-7931371/ika-fisip-undip-siap-bantu-pemerintah-dalam-pembangunan-bangsa,IKA FISIP Undip Siap Bantu Pemerintah dalam Pembangunan Bangsa,"Jakarta - Ikatan Alumni Fakultas Ilmu Sosial dan Ilmu Politik (IKA FISIP) Universitas Diponegoro (Undip) resmi melantik Pengurus Pusat masa bakti 2025-2030, di Jakarta",1,0,0,2
